Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
maven,org.apache.maven.cli.logging,Slf4jLogger,isWarnEnabled,3,1,0,69,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,error,3,1,1,73,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,error,3,1,2,77,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,isErrorEnabled,3,1,0,81,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,fatalError,3,1,1,85,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,fatalError,3,1,2,89,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,isFatalErrorEnabled,3,1,0,93,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,getThreshold,3,1,0,97,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,setThreshold,2,1,1,104,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,getChildLogger,3,1,1,109,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,getName,3,1,0,116,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,Slf4jLoggerManager,3,1,0,37,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,getLoggerForComponent,3,1,1,41,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,getLoggerForComponent,3,1,2,45,0,org.apache.maven.cli.logging.Slf4jLoggerManager,org.apache.maven.cli.logging.Slf4jLoggerManager
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,returnComponentLogger,2,1,1,60,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,returnComponentLogger,2,1,2,65,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,getThreshold,3,1,0,70,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,setThreshold,2,1,1,77,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,setThresholds,2,1,1,82,0,,
maven,org.apache.maven.cli.logging,Slf4jLoggerManager,getActiveLoggerCount,3,1,0,87,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,4,1,1,37,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,6,2,2,42,0,org.apache.maven.cli.logging.Slf4jStdoutLogger,org.apache.maven.cli.logging.Slf4jStdoutLogger
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,getName,3,1,0,53,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isTraceEnabled,3,1,0,57,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,1,61,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,2,63,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,3,65,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,2,67,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,2,69,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isTraceEnabled,3,1,1,71,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,2,75,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,3,77,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,4,79,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,3,81,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,trace,2,1,3,83,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isDebugEnabled,3,1,0,85,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,1,89,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,2,91,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,3,93,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,2,95,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,2,97,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isDebugEnabled,3,1,1,99,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,2,103,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,3,105,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,4,107,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,3,109,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,debug,2,1,3,111,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isInfoEnabled,3,1,0,113,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,1,117,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,2,119,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,3,121,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,2,123,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,2,125,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isInfoEnabled,3,1,1,127,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,2,131,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,3,133,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,4,135,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,3,137,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,info,2,1,3,139,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isWarnEnabled,3,1,0,141,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,1,145,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,2,147,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,2,149,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,3,151,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,2,153,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isWarnEnabled,3,1,1,155,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,2,159,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,3,161,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,4,163,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,3,165,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,warn,2,1,3,167,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isErrorEnabled,3,1,0,169,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,2,173,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,3,175,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,2,177,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,isErrorEnabled,3,1,1,179,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,2,183,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,3,185,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,4,187,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,3,189,0,,
maven,org.apache.maven.cli.logging,Slf4jStdoutLogger,error,2,1,3,191,0,,
maven,org.apache.maven.cli.logging.impl,Log4j2Configuration,setRootLoggerLevel,0,3,1,29,0,,
maven,org.apache.maven.cli.logging.impl,Log4j2Configuration,activate,2,1,0,48,0,,
maven,org.apache.maven.cli.logging.impl,LogbackConfiguration,setRootLoggerLevel,0,3,1,31,0,,
maven,org.apache.maven.cli.logging.impl,LogbackConfiguration,activate,2,1,0,50,0,,
maven,org.apache.maven.cli.logging.impl,Slf4jSimpleConfiguration,setRootLoggerLevel,0,3,1,31,0,,
maven,org.apache.maven.cli.logging.impl,Slf4jSimpleConfiguration,activate,4,1,0,50,0,,
maven,org.apache.maven.cli.logging.impl,UnsupportedSlf4jBindingConfiguration,UnsupportedSlf4jBindingConfiguration,2,1,2,34,0,,
maven,org.apache.maven.cli.logging.impl,UnsupportedSlf4jBindingConfiguration,UnsupportedSlf4jBindingConfiguration,2,1,0,40,0,,
maven,org.apache.maven.cli.logging.impl,UnsupportedSlf4jBindingConfiguration,activate,2,1,0,42,0,,
maven,org.apache.maven.cli.transfer,AbstractMavenTransferListener,AbstractMavenTransferListener,3,1,1,190,0,,
maven,org.apache.maven.cli.transfer,AbstractMavenTransferListener,transferInitiated,13,1,1,194,0,,
maven,org.apache.maven.cli.transfer,AbstractMavenTransferListener,transferCorrupted,4,1,1,212,0,,
maven,org.apache.maven.cli.transfer,AbstractMavenTransferListener,transferSucceeded,22,2,1,220,0,,
maven,org.apache.maven.cli.transfer,BatchModeMavenTransferListener,BatchModeMavenTransferListener,3,1,1,27,0,,
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,ConsoleMavenTransferListener,4,1,2,43,0,,
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,transferInitiated,4,1,1,48,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,transferCorrupted,4,1,1,55,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,transferProgressed,24,3,1,62,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,getStatus,14,3,3,92,0,,
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,pad,8,2,2,111,0,,
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,transferSucceeded,5,1,1,120,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,transferFailed,5,1,1,128,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,ConsoleMavenTransferListener,overridePreviousTransfer,10,2,1,136,0,org.apache.maven.cli.transfer.ConsoleMavenTransferListener,org.apache.maven.cli.transfer.ConsoleMavenTransferListener
maven,org.apache.maven.cli.transfer,Slf4jMavenTransferListener,Slf4jMavenTransferListener,3,1,0,38,0,,
maven,org.apache.maven.cli.transfer,Slf4jMavenTransferListener,Slf4jMavenTransferListener,3,1,1,43,0,,
maven,org.apache.maven.cli.transfer,Slf4jMavenTransferListener,transferInitiated,10,1,1,47,0,,
maven,org.apache.maven.cli.transfer,Slf4jMavenTransferListener,transferCorrupted,4,1,1,61,0,,
maven,org.apache.maven.cli.transfer,Slf4jMavenTransferListener,transferSucceeded,19,2,1,72,0,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testNegativeSize,5,1,0,32,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testSize,43,1,0,40,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testSizeWithSelectedScaleUnit,87,1,0,105,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testNegativeProgressedSize,5,1,0,208,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testNegativeProgressedSizeBiggerThanSize,4,1,0,216,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testProgressedSizeWithoutSize,11,1,0,223,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testProgressedBothZero,5,1,0,240,1,,
maven,org.apache.maven.cli.transfer,FileSizeFormatTest,testProgressedSizeWithSize,39,1,0,248,1,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,PlexusXmlBeanConverter,3,1,1,73,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,convert,14,2,2,82,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parse,23,7,2,103,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseProperties,18,3,1,135,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseMap,7,2,2,160,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseCollection,7,2,2,175,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseArray,9,2,2,190,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseBean,37,9,3,209,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,parseImplementation,3,1,1,265,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,loadImplementation,34,4,2,275,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,newImplementation,11,1,1,321,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,newImplementation,12,1,2,337,0,,
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,newImplementation,3,1,2,355,0,org.eclipse.sisu.plexus.PlexusXmlBeanConverter,org.eclipse.sisu.plexus.PlexusXmlBeanConverter
maven,org.eclipse.sisu.plexus,PlexusXmlBeanConverter,convertText,14,4,2,367,0,,
maven,org.slf4j.impl,MavenSlf4jSimpleFriend,init,7,2,0,29,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,MavenFailOnSeverityLogger,4,1,2,31,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,warn,4,1,1,36,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,warn,4,1,2,46,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,warn,4,1,3,56,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,warn,4,1,2,66,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,warn,4,1,2,76,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,error,4,1,1,83,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,error,4,1,2,93,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,error,4,1,3,103,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,error,4,1,2,113,0,,
maven,org.slf4j.impl,MavenFailOnSeverityLogger,error,4,1,2,123,0,,
maven,org.slf4j.impl,MavenLoggerFactory,setLogLevelRecorder,6,2,1,33,0,,
maven,org.slf4j.impl,MavenLoggerFactory,getLogLevelRecorder,3,1,0,42,0,,
maven,org.slf4j.impl,MavenLoggerFactory,getLogger,3,1,1,47,0,,
maven,org.slf4j.impl,MavenLoggerFactory,getNewLoggingInstance,8,2,1,55,0,,
maven,org.slf4j.impl,MavenSimpleLogger,MavenSimpleLogger,3,1,1,33,0,,
maven,org.slf4j.impl,MavenSimpleLogger,renderLevel,0,6,1,37,0,org.slf4j.impl.MavenSimpleLogger,org.slf4j.impl.MavenSimpleLogger
maven,org.slf4j.impl,MavenSimpleLogger,writeThrowable,12,3,2,54,0,org.slf4j.impl.MavenSimpleLogger,org.slf4j.impl.MavenSimpleLogger
maven,org.slf4j.impl,MavenSimpleLogger,printStackTrace,17,4,3,69,0,org.slf4j.impl.MavenSimpleLogger,org.slf4j.impl.MavenSimpleLogger
maven,org.slf4j.impl,MavenSimpleLogger,writeThrowable,9,2,4,87,0,org.slf4j.impl.MavenSimpleLogger,org.slf4j.impl.MavenSimpleLogger
maven,org.slf4j.impl,MavenSimpleLogger,getLocation,15,4,1,98,0,,
maven,org.slf4j.impl,MavenSimpleLogger,builder,3,1,0,112,0,,
maven,org.slf4j.impl,StaticLoggerBinder,StaticLoggerBinder,3,1,0,53,0,,
maven,org.slf4j.impl,StaticLoggerBinder,getSingleton,3,1,0,60,0,,
maven,org.slf4j.impl,StaticLoggerBinder,getLoggerFactory,3,1,0,67,0,,
maven,org.slf4j.impl,StaticLoggerBinder,getLoggerFactoryClassStr,3,1,0,75,0,,
maven,org.slf4j.impl,MavenLoggerFactoryTest,createsSimpleLogger,5,1,0,35,1,,
maven,org.slf4j.impl,MavenLoggerFactoryTest,loggerCachingWorks,10,1,0,44,1,,
maven,org.slf4j.impl,MavenLoggerFactoryTest,reportsWhenFailOnSeverityThresholdHasBeenHit,14,1,0,58,1,,
maven,org.slf4j.impl,MavenLoggerFactoryTest,failOnSeverityThresholdCanOnlyBeSetOnce,5,1,0,80,1,,
maven,org.slf4j.impl,MavenSimpleLoggerTest,includesCauseAndSuppressedExceptionsWhenWritingThrowables,17,1,1,35,1,,
maven,org.slf4j,MavenSlf4jFriend,reset,3,1,0,26,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,MavenXpp3Reader,3,1,0,37,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,MavenXpp3Reader,3,1,1,41,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,getAddDefaultEntities,3,1,0,45,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,read,12,1,2,54,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,read,3,1,1,75,0,org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.apache.maven.model.io.xpp3.MavenXpp3Reader
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,read,7,1,2,87,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,read,7,1,1,105,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,read,6,1,2,122,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Reader,setAddDefaultEntities,3,1,1,141,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,MavenXpp3ReaderEx,3,1,0,38,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,MavenXpp3ReaderEx,3,1,1,42,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,getAddDefaultEntities,3,1,0,46,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,read,11,1,3,55,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,read,3,1,2,73,0,org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,read,7,1,3,83,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,read,3,1,2,100,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,read,6,1,3,112,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3ReaderEx,setAddDefaultEntities,3,1,1,132,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Writer,setFileComment,3,1,1,41,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Writer,write,5,1,2,50,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3Writer,write,5,1,2,63,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3WriterEx,setFileComment,3,1,1,47,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3WriterEx,setStringFormatter,3,1,1,56,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3WriterEx,write,11,1,2,65,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3WriterEx,toString,3,1,1,78,0,,
maven,org.apache.maven.model.io.xpp3,MavenXpp3WriterEx,write,5,1,2,87,0,,
maven,org.apache.maven.model.merge,MavenMergerTest,mergeArtifactId,8,1,0,41,1,,
maven,org.apache.maven.model.merge,MavenMergerTest,mergeSameContributors,7,1,0,54,1,,
maven,org.apache.maven.model.merge,MavenMergerTest,mergeSameDependencies,7,1,0,70,1,,
maven,org.apache.maven.model.merge,MavenModelMerger,MavenModelMerger,3,1,0,68,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,merge,7,2,4,72,0,org.apache.maven.model.merge.MavenModelMerger,org.apache.maven.model.merge.MavenModelMerger
maven,org.apache.maven.model.merge,MavenModelMerger,merge,3,1,4,96,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel,4,1,4,101,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Name,9,3,5,108,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Url,13,4,5,120,0,org.apache.maven.model.merge.MavenModelMerger,org.apache.maven.model.merge.MavenModelMerger
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Organization,10,3,5,139,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_IssueManagement,10,3,5,152,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_CiManagement,10,3,5,165,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_ModelVersion,2,1,5,178,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_ArtifactId,2,1,5,184,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Profiles,2,1,5,190,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Prerequisites,2,1,5,196,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Licenses,3,1,5,202,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Developers,3,1,5,208,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_Contributors,3,1,5,214,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModel_MailingLists,5,2,5,220,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModelBase_Modules,22,5,5,228,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModelBase_Repositories,27,6,5,263,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeModelBase_PluginRepositories,27,6,5,300,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeBuildBase_Filters,15,4,5,340,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeBuildBase_Resources,5,2,5,362,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeBuildBase_TestResources,5,2,5,374,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeDistributionManagement_Relocation,2,1,5,386,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeDistributionManagement_Repository,10,3,5,394,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeDistributionManagement_SnapshotRepository,10,3,5,411,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeDistributionManagement_Site,15,4,5,428,0,org.apache.maven.model.merge.MavenModelMerger,org.apache.maven.model.merge.MavenModelMerger
maven,org.apache.maven.model.merge,MavenModelMerger,mergeSite_ChildSiteUrlInheritAppendPath,2,1,5,450,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,isSiteEmpty,3,1,1,454,0,,
maven,org.apache.maven.model.merge,MavenModelMerger,mergeSite_Url,13,4,5,460,0,org.apache.maven.model.merge.MavenModelMerger,org.apache.maven.model.merge.MavenModelMerger
